sha256,module_name,filename,locations,crc,symbol,stock_provider_sha256,stock_provider_modules,stock_provider_locations,nothing_source_exporters,provider_state
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xe5dbe114,fpsgo_notify_connect_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xf7cb819f,fpsgo_notify_bqid_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xf0f156b6,fpsgo_notify_acquire_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x1968478c,fpsgo_notify_swap_buffer_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xb4f5e14d,fpsgo_notify_sbe_rescue_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x2f67359f,fpsgo_notify_frame_hint_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xcd89a4fb,fpsgo_notify_sbe_policy_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x3410366d,fpsgo_get_fps_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xebd8412d,fpsgo_get_cmd_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xecb67d01,fpsgo_get_fstb_active_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xe7a77b8c,fpsgo_wait_fstb_active_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x815612c6,fpsgo_notify_buffer_quota_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x65f4e8c4,fpsgo_get_pid_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x284009bc,register_get_fpsgo_is_boosting_fp,e371ac6b3ff9b8ed3a8d25fdef4650b1a37fd607e955b946377e4a817a3e4fc6,powerhal_cpu_ctrl,vendor_dlkm,powerhal_cpu_ctrl@device_modules:drivers/misc/mediatek/performance/powerhal_cpu_ctrl,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xbb7a4c1d,unregister_get_fpsgo_is_boosting_fp,e371ac6b3ff9b8ed3a8d25fdef4650b1a37fd607e955b946377e4a817a3e4fc6,powerhal_cpu_ctrl,vendor_dlkm,powerhal_cpu_ctrl@device_modules:drivers/misc/mediatek/performance/powerhal_cpu_ctrl,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x1d25fb52,magt2fpsgo_notify_target_fps_fp,76c6ac7ed99045cf0550347e03a21112b6da38258669875bd18e0a31b3ac011e,mtk_perf_ioctl_magt,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xae5c65b7,magt2fpsgo_notify_dep_list_fp,76c6ac7ed99045cf0550347e03a21112b6da38258669875bd18e0a31b3ac011e,mtk_perf_ioctl_magt,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x03522510,fpsgo_get_lr_pair_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xbfed9edc,fpsgo_set_rl_l2q_enable_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x79ae2eb0,fpsgo_set_rl_expected_l2q_us_fp,44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xaab7da79,drm_register_fps_chg_callback,127e2dd9f5d3d942c3898d14a7707f77ef56335d10c6be7d580559a82104813e,mediatek_drm,vendor_boot_platform,mediatek-dummy-drm@device_modules:drivers/gpu/drm/mediatek/dummy_drm,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x794e39e9,adpf_register_callback,e371ac6b3ff9b8ed3a8d25fdef4650b1a37fd607e955b946377e4a817a3e4fc6,powerhal_cpu_ctrl,vendor_dlkm,powerhal_cpu_ctrl@device_modules:drivers/misc/mediatek/performance/powerhal_cpu_ctrl,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x4fa9ae5c,kthread_stop,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x59e44647,drm_unregister_fps_chg_callback,127e2dd9f5d3d942c3898d14a7707f77ef56335d10c6be7d580559a82104813e,mediatek_drm,vendor_boot_platform,mediatek-dummy-drm@device_modules:drivers/gpu/drm/mediatek/dummy_drm,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x31821fb0,sched_setattr_nocheck,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x81bb3e77,set_user_nice,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xb3f7646e,kthread_should_stop,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xfe487975,init_wait_entry,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x8c26d495,prepare_to_wait_event,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x01000e51,schedule,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x92540fbf,finish_wait,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xe1537255,__list_del_entry_valid,,,,bootconfig-data@kernel:lib;list_debug@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x98cf60b3,strlen,,,,arcksyms@kernel:arch/arc/kernel;bootconfig-data@kernel:lib;entry-arcv2@kernel:arch/arc/kernel;entry-compact@kernel:arch/arc/kernel;mcount@kernel:arch/csky/abiv2;relocate_kernel@kernel:arch/sh/kernel;sh_ksyms_32@kernel:arch/sh/kernel,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x77909e8e,trace_event_buffer_reserve,,,,libftrace@kernel:kernel/trace;trace_events@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xe914e41e,strcpy,,,,arcksyms@kernel:arch/arc/kernel;bootconfig-data@kernel:lib;entry-arcv2@kernel:arch/arc/kernel;entry-compact@kernel:arch/arc/kernel;mcount@kernel:arch/csky/abiv2,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x816bb80d,trace_event_buffer_commit,,,,libftrace@kernel:kernel/trace;trace@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x942c940f,__trace_trigger_soft_disabled,,,,libftrace@kernel:kernel/trace;trace_events_trigger@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x2d2c902f,perf_trace_buf_alloc,,,,libftrace@kernel:kernel/trace;trace_event_perf@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xd1fcd174,perf_trace_run_bpf_submit,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xe6643531,bpf_trace_run1,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x8d522714,__rcu_read_lock,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x5cd583b1,find_task_by_vpid,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x1348649e,alt_cb_patch_nops,,,,arm64-reloc-test@kernel:arch/arm64/kernel;efi-entry.stub@kernel:arch/arm64/kernel;entry-ftrace@kernel:arch/arm64/kernel;hibernate-asm@kernel:arch/arm64/kernel;kuser32@kernel:arch/arm64/kernel;relocate_kernel@kernel:arch/arm64/kernel;sigreturn32@kernel:arch/arm64/kernel;sleep@kernel:arch/arm64/kernel;vdso32-wrap@kernel:arch/arm64/kernel,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x2469810f,__rcu_read_unlock,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x6c4198dc,set_cpus_allowed_ptr,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x950c847f,__put_task_struct,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x0296695f,refcount_warn_saturate,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xeb233a45,__kmalloc,,,,slob@kernel:mm,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xd6ee688f,vmalloc,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x037a0cba,kfree,,,,slob@kernel:mm,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x999e8297,vfree,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xd653b126,sched_clock,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x43b0c9c3,preempt_schedule,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x0f15b38a,kmalloc_caches,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xb78e7543,kmalloc_trace,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xa7c7febc,cpufreq_get_policy,,,,amd_pstate@kernel:drivers/cpufreq;cpufreq@kernel:drivers/cpufreq,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xd422dc84,pd_get_opp_capacity_legacy,8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x6bb5ca2c,pd_get_cpu_opp,8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,vendor_dlkm,,STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xece784c2,rb_first,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xca9360b5,rb_next,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x819bebd4,mutex_is_locked,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x4d9b652b,rb_erase,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x00148653,vsnprintf,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x656e4a6e,snprintf,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xf8b9acd3,cpu_number,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xac594e02,__cpu_online_mask,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xf70e4a4d,preempt_schedule_notrace,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xa5526619,rb_insert_color,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x40a9b349,vzalloc,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x5a921311,strncmp,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xdcb764ad,memset,,,,arcksyms@kernel:arch/arc/kernel;armksyms@kernel:arch/arm/kernel;bootconfig-data@kernel:lib;crash_save_regs@kernel:arch/riscv/kernel;debug@kernel:arch/arm/kernel;entry-arcv2@kernel:arch/arc/kernel;entry-compact@kernel:arch/arc/kernel;entry-ftrace@kernel:arch/arm/kernel;fiqasm@kernel:arch/arm/kernel;fpu@kernel:arch/riscv/kernel;hexagon_ksyms@kernel:arch/hexagon/kernel;hyp-stub@kernel:arch/arm/kernel;kexec_relocate@kernel:arch/riscv/kernel;mcount-dyn@kernel:arch/riscv/kernel;mcount@kernel:arch/csky/abiv2;mcount@kernel:arch/riscv/kernel;mcount@kernel:arch/xtensa/kernel;mxhead@kernel:arch/xtensa/kernel;perf_asm@kernel:arch/parisc/kernel;phys2virt@kernel:arch/arm/kernel;relocate_kernel@kernel:arch/arm/kernel;relocate_kernel@kernel:arch/parisc/kernel;relocate_kernel@kernel:arch/sh/kernel;sh_ksyms_32@kernel:arch/sh/kernel;sleep@kernel:arch/arm/kernel;smccc-call@kernel:arch/arm/kernel;suspend_entry@kernel:arch/riscv/kernel;xtensa_ksyms@kernel:arch/xtensa/kernel,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xf3c8d647,trace_raw_output_prep,,,,libftrace@kernel:kernel/trace;trace_output@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xbfb5f86f,trace_event_printf,,,,libftrace@kernel:kernel/trace;trace_output@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x7381287f,trace_handle_return,,,,libftrace@kernel:kernel/trace;trace@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x96848186,scnprintf,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x8c8569cb,kstrtoint,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xcbd4898c,fortify_panic,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x062e5727,trace_event_reg,,,,libftrace@kernel:kernel/trace;trace_events@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xa7d84344,trace_event_raw_init,,,,libftrace@kernel:kernel/trace;trace_events@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x99e24762,kobject_create_and_add,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x11e90cd4,kobject_put,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x8a1b623e,sysfs_create_file_ns,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xfb705284,sysfs_remove_file_ns,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x4ba41360,kernel_kobj,,,,,NO_STOCK_MODULE_PROVIDER
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0xb7c0f443,sort,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
2cf061df48245d484e5f05a06c1e764627e05b4525e872efc9016454a127f0f9,mtk_fpsgo,mtk_fpsgo.ko,vendor_dlkm,0x20ba2e0b,fpsgo_notify_fbt_is_boost_fp,8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,vendor_dlkm,,STOCK_MODULE_PROVIDER
