symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list
connectivity_export_conap_scp_init,0x25896616,STOCK_MODULE,connadp,1,conninfra,1,1,0,0,0,0,0,0,0,0
connectivity_export_conap_scp_state_change,0xaf33bdd1,STOCK_MODULE,connadp,1,conninfra,1,1,0,0,0,0,0,0,0,0
connectivity_export_conap_scp_trigger_cmd,0x1fdb76bd,STOCK_MODULE,connadp,1,conninfra,1,1,0,0,0,0,0,0,0,0
connectivity_export_show_stack,0x604f3a64,STOCK_MODULE,connadp,1,conninfra;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connectivity_register_dfd_handler,0x5c88ea49,STOCK_MODULE,connadp,1,connscp,1,1,0,0,0,0,0,0,0,0
connectivity_register_state_notifier,0xc40bee71,STOCK_MODULE,connadp,1,connscp,1,1,0,0,0,0,0,0,0,0
connectivity_unregister_dfd_handler,0x5e35749a,STOCK_MODULE,connadp,1,connscp,1,1,0,0,0,0,0,0,0,0
connectivity_unregister_state_notifier,0xe1c83e90,STOCK_MODULE,connadp,1,connscp,1,1,0,0,0,0,0,0,0,0
connfem_epaelna_get_fem_info,0x9b18ef54,STOCK_MODULE,connfem,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connfem_epaelna_get_flags,0xd4bdcc28,STOCK_MODULE,connfem,1,bt_drv_6878,1,1,0,0,0,0,0,0,0,0
connfem_epaelna_get_pin_info,0x6ed29590,STOCK_MODULE,connfem,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connfem_epaelna_laa_get_pin_info,0x76d6f438,STOCK_MODULE,connfem,1,wlan_drv_gen4m_6878,1,1,0,0,0,0,0,0,0,0
conninfra_adie_top_ck_en_off,0x2092986b,STOCK_MODULE,conninfra,1,fmradio_drv_connac2x,1,1,0,0,0,0,0,0,0,0
conninfra_adie_top_ck_en_on,0xd8c0988a,STOCK_MODULE,conninfra,1,fmradio_drv_connac2x,1,1,0,0,0,0,0,0,0,0
conninfra_bus_clock_ctrl,0xdce4558d,STOCK_MODULE,conninfra,1,gps_drv_dl_v051,1,1,0,0,0,0,0,0,0,0
conninfra_config_setup,0xb0a38877,STOCK_MODULE,conninfra,1,fmradio_drv_connac2x,1,1,0,0,0,0,0,0,0,0
conninfra_get_clock_schematic,0x4d805d95,STOCK_MODULE,conninfra,1,gps_drv_dl_v051,1,1,0,0,0,0,0,0,0,0
conninfra_get_ic_info,0xdd5113ba,STOCK_MODULE,conninfra,1,bt_drv_6878;fmradio_drv_connac2x;gps_drv_dl_v051,3,3,0,0,0,0,0,0,0,0
conninfra_get_phy_addr,0x8e3d4b82,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
conninfra_is_bus_hang,0xb2f375f1,STOCK_MODULE,conninfra,1,bt_drv_6878;fmradio_drv_connac2x;gps_drv_dl_v051;wlan_drv_gen4m_6878,4,4,0,0,0,0,0,0,0,0
conninfra_pwr_off,0x9ae73c0b,STOCK_MODULE,conninfra,1,bt_drv_6878;fmradio_drv_connac2x;gps_drv_dl_v051;wlan_drv_gen4m_6878,4,4,0,0,0,0,0,0,0,0
conninfra_pwr_on,0xd59cba0e,STOCK_MODULE,conninfra,1,bt_drv_6878;fmradio_drv_connac2x;gps_drv_dl_v051;wlan_drv_gen4m_6878,4,4,0,0,0,0,0,0,0,0
conninfra_reg_readable,0x76c2e779,STOCK_MODULE,conninfra,1,bt_drv_6878;fmradio_drv_connac2x;gps_drv_dl_v051;wlan_drv_gen4m_6878,4,4,0,0,0,0,0,0,0,0
conninfra_reg_readable_for_coredump,0xf0063a3f,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
conninfra_spi_1_read,0x2937b9fc,STOCK_MODULE,conninfra,1,gps_drv_dl_v051,1,1,0,0,0,0,0,0,0,0
conninfra_spi_1_write,0xcc4f1436,STOCK_MODULE,conninfra,1,gps_drv_dl_v051,1,1,0,0,0,0,0,0,0,0
conninfra_spi_clock_switch,0x74c765e6,STOCK_MODULE,conninfra,1,fmradio_drv_connac2x,1,1,0,0,0,0,0,0,0,0
conninfra_spi_read,0xf17f0074,STOCK_MODULE,conninfra,1,fmradio_drv_connac2x;gps_drv_dl_v051,2,2,0,0,0,0,0,0,0,0
conninfra_spi_update_bits,0x204a62a7,STOCK_MODULE,conninfra,1,gps_drv_dl_v051,1,1,0,0,0,0,0,0,0,0
conninfra_spi_write,0x89dd469e,STOCK_MODULE,conninfra,1,fmradio_drv_connac2x;gps_drv_dl_v051,2,2,0,0,0,0,0,0,0,0
conninfra_sub_drv_ops_register,0x84bfc4ad,STOCK_MODULE,conninfra,1,bt_drv_6878;fmradio_drv_connac2x;gps_drv_dl_v051;wlan_drv_gen4m_6878,4,4,0,0,0,0,0,0,0,0
conninfra_sub_drv_ops_unregister,0xe12022e0,STOCK_MODULE,conninfra,1,bt_drv_6878;gps_drv_dl_v051;wlan_drv_gen4m_6878,3,3,0,0,0,0,0,0,0,0
conninfra_trigger_whole_chip_rst,0xf91d14de,STOCK_MODULE,conninfra,1,bt_drv_6878;fmradio_drv_connac2x;gps_drv_dl_v051;wlan_drv_gen4m_6878,4,4,0,0,0,0,0,0,0,0
connsys_coredump_clean,0xde115802,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connsys_coredump_deinit,0x18b91b5a,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connsys_coredump_get_start_offset,0xb32d4055,STOCK_MODULE,conninfra,1,bt_drv_6878,1,1,0,0,0,0,0,0,0,0
connsys_coredump_init,0x4795e2e8,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connsys_coredump_setup_dump_region,0xb3149c9d,STOCK_MODULE,conninfra,1,bt_drv_6878,1,1,0,0,0,0,0,0,0,0
connsys_coredump_start,0xb7ae49fc,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connsys_log_deinit,0x5b5cc9fe,STOCK_MODULE,conninfra,1,bt_drv_6878;gps_drv_dl_v051;wlan_drv_gen4m_6878,3,3,0,0,0,0,0,0,0,0
connsys_log_get_buf_size,0x93eb7ab0,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connsys_log_get_utc_time,0x39d6f572,STOCK_MODULE,conninfra,1,bt_drv_6878,1,1,0,0,0,0,0,0,0,0
connsys_log_init,0x88db89e4,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connsys_log_irq_handler,0xdcd6eee2,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connsys_log_read_to_user,0x2f350e2e,STOCK_MODULE,conninfra,1,bt_drv_6878;wlan_drv_gen4m_6878,2,2,0,0,0,0,0,0,0,0
connsys_log_register_event_cb,0xc1ec710b,STOCK_MODULE,conninfra,1,bt_drv_6878;gps_drv_dl_v051;wlan_drv_gen4m_6878,3,3,0,0,0,0,0,0,0,0
cpr_not_support_cookie,0x619a6e0b,STOCK_MODULE,mtk_cmdq_drv_ext,1,cmdq_sec_drv,1,1,0,0,0,0,0,0,0,0
cpufreq_set_cci_mode,0x68465f38,STOCK_MODULE,cpudvfs,1,powerhal_cpu_ctrl,1,1,0,0,0,0,0,0,0,0
cqhci_deactivate,0x687dddfd,STOCK_MODULE,cqhci,1,mtk_mmc,1,1,0,0,0,0,0,0,0,0
cqhci_init,0x9dd69341,STOCK_MODULE,cqhci,1,mtk_mmc,1,1,0,0,0,0,0,0,0,0
cqhci_irq,0x64ce7399,STOCK_MODULE,cqhci,1,mtk_mmc,1,1,0,0,0,0,0,0,0,0
custom_ldo_en,0x239d3df2,STOCK_MODULE,custom_ldo,1,imgsensor,1,1,0,0,0,0,0,0,0,0
custom_ldo_vout,0xfda530e0,STOCK_MODULE,custom_ldo,1,imgsensor,1,1,0,0,0,0,0,0,0,0
dbg_error_flag_register_notify,0xfe1f4a12,STOCK_MODULE,dbg_error_flag,1,bus_parity;last_bus,2,2,0,0,0,0,0,0,0,0
ddic_dsi_send_cmd_for_fp,0x14818502,STOCK_MODULE,mediatek_drm,1,panel_ky_vtdr6115_dphy_cmd,1,1,0,0,0,0,0,0,0,0
debounce_times_perf_down_get,0x58d81146,STOCK_MODULE,mtk_cm_mgr,1,mtk_cm_mgr_mt6878,1,1,0,0,0,0,0,0,0,0
debounce_times_perf_down_local_get,0x4c71307f,STOCK_MODULE,mtk_cm_mgr,1,mtk_cm_mgr_mt6878,1,1,0,0,0,0,0,0,0,0
debounce_times_perf_down_local_set,0xdb9edfa7,STOCK_MODULE,mtk_cm_mgr,1,mtk_cm_mgr_mt6878,1,1,0,0,0,0,0,0,0,0
devapc_resume_noirq,0xb10baf5b,STOCK_MODULE,device_apc_common,1,device_apc_mt6878,1,1,0,0,0,0,0,0,0,0
devapc_suspend_noirq,0x67212abb,STOCK_MODULE,device_apc_common,1,device_apc_mt6878,1,1,0,0,0,0,0,0,0,0
devm_extdev_io_device_register,0x69f2448d,STOCK_MODULE,extdev_io_class,1,rt5133_regulator,1,1,0,0,0,0,0,0,0,0
devm_iio_triggered_buffer_setup_ext,0xe104d49f,STOCK_MODULE,industrialio_triggered_buffer,1,mt6375_adc,1,1,0,0,0,0,0,0,0,0
devm_reboot_mode_register,0x93dca974,STOCK_MODULE,reboot_mode,1,syscon_reboot_mode,1,1,0,0,0,0,0,0,0,0
dma_buf_get_gid,0xec7d1109,STOCK_MODULE,system_heap,1,mediatek_drm;mtk_vcodec_dec_v1,2,2,0,0,0,0,0,0,0,0
dma_heap_normal_total,0x34bdc674,STOCK_MODULE,system_heap,1,mtk_heap_debug,1,1,0,0,0,0,0,0,0,0
dmabuf_rbtree_dump_by_domain,0x121d1336,STOCK_MODULE,system_heap,1,mtk_heap_debug;mtk_sec_heap,2,2,0,0,0,0,0,0,0,0
dmabuf_to_secure_handle,0x59f9c814,STOCK_MODULE,mtk_sec_heap,1,gz_main_mod;mali_kbase_mt6878_r44;mtk_cam_isp7sp;sapu;widevine_driver,5,5,0,0,0,0,0,0,0,0
drm_dp_aux_init,0x35824d22,STOCK_MODULE,drm_display_helper,1,mediatek_drm,1,1,0,0,0,0,1,1,0,1
drm_dp_aux_register,0x7dbac15c,STOCK_MODULE,drm_display_helper,1,mediatek_drm,1,1,0,0,0,0,1,1,0,1
drm_dp_channel_eq_ok,0xedcf81ce,STOCK_MODULE,drm_display_helper,1,mediatek_drm,1,1,0,0,0,0,1,1,0,1
drm_dp_clock_recovery_ok,0x8d701329,STOCK_MODULE,drm_display_helper,1,mediatek_drm,1,1,0,0,0,0,1,1,0,1
drm_dp_dpcd_read,0xf20dc39d,STOCK_MODULE,drm_display_helper,1,mediatek_drm,1,1,0,0,0,0,1,1,0,1
drm_dp_dpcd_write,0x1ea81ab4,STOCK_MODULE,drm_display_helper,1,mediatek_drm,1,1,0,0,0,0,1,1,0,1
drm_dp_link_train_channel_eq_delay,0xb1e19450,STOCK_MODULE,drm_display_helper,1,mediatek_drm,1,1,0,0,0,0,1,1,0,1
drm_dp_link_train_clock_recovery_delay,0x8a1125b0,STOCK_MODULE,drm_display_helper,1,mediatek_drm,1,1,0,0,0,0,1,1,0,1
drm_gem_dma_vm_ops,0xff586cf8,STOCK_MODULE,drm_dma_helper,1,mediatek_drm,1,1,0,0,0,0,0,0,0,0
drm_register_fps_chg_callback,0xaab7da79,STOCK_MODULE,mediatek_drm,1,ged;mtk_fpsgo,2,2,0,0,0,0,0,0,0,0
drm_unregister_fps_chg_callback,0x59e44647,STOCK_MODULE,mediatek_drm,1,ged;mtk_fpsgo,2,2,0,0,0,0,0,0,0,0
dsu_get_freq_opp,0xc04dbdb3,STOCK_MODULE,cpufreq_sugov_ext,1,scheduler,1,1,0,0,0,0,0,0,0,0
dsu_get_opp_ps,0x170ed47b,STOCK_MODULE,cpufreq_sugov_ext,1,scheduler,1,1,0,0,0,0,0,0,0,0
dump_audio_dsp_dram,0x50b4b01b,STOCK_MODULE,snd_soc_audiodsp_common,1,mtk_soc_offload_common,1,1,0,0,0,0,0,0,0,0
dump_audio_hwbuffer,0x6786b1de,STOCK_MODULE,snd_soc_audiodsp_common,1,mtk_soc_offload_common,1,1,0,0,0,0,0,0,0,0
dump_rbuf_s,0x9bc5fa37,STOCK_MODULE,snd_soc_audiodsp_common,1,mtk_soc_offload_common,1,1,0,0,0,0,0,0,0,0
dvfsrc_get_data,0x5db7142b,STOCK_MODULE,mtk_dvfsrc_helper,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
dvfsrc_get_required_opp_peak_bw,0x8d447eb6,STOCK_MODULE,mtk_dvfsrc,1,ccci_dpmaif;mmqos_common;mtk_cm_mgr_mt6878;mtk_dvfsrc_helper;mtk_fpsgo;usb_boost,6,6,0,0,0,0,0,0,0,0
eara2fbt_set_2nd_t2wnt,0x30219add,STOCK_MODULE,mtk_fpsgo,1,frs,1,1,0,0,0,0,0,0,0,0
eara2fstb_get_tfps,0x7e9ccb11,STOCK_MODULE,mtk_fpsgo,1,frs,1,1,0,0,0,0,0,0,0,0
eara2fstb_tfps_mdiff,0x1a04087a,STOCK_MODULE,mtk_fpsgo,1,frs,1,1,0,0,0,0,0,0,0,0
eara_pre_change_fp,0xbea93101,STOCK_MODULE,mtk_fpsgo,1,frs,1,1,0,0,0,0,0,0,0,0
eara_pre_change_single_fp,0x19b91226,STOCK_MODULE,mtk_fpsgo,1,frs,1,1,0,0,0,0,0,0,0,0
exec_ccci_kern_func,0xcdd61926,STOCK_MODULE,ccci_md_all,1,md_cooling_all;mddp;mtk_md_power_throttling;mtk_pmic_oc_debug,4,4,0,0,0,0,0,0,0,0
extdev_io_device_unregister,0x2448d0b7,STOCK_MODULE,extdev_io_class,1,rt5133_regulator,1,1,0,0,0,0,0,0,0,0
fbt_cal_target_time_fp,0x8589338c,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
feature_table,0xa18fff46,STOCK_MODULE,vcp,1,mtk_vcodec_dec_v1;mtk_vcodec_enc_v1,2,2,0,0,0,0,0,0,0,0
ffa_driver_register,0x0d53cde9,STOCK_MODULE,ffa_v10,1,gz_main_mod;tkcore_drv;tmem_ffa,3,3,0,0,0,0,0,0,0,0
ffa_driver_unregister,0x3c660e4c,STOCK_MODULE,ffa_v10,1,tkcore_drv,1,1,0,0,0,0,0,0,0,0
find_panel_ctx,0x5ba935bb,STOCK_MODULE,mtk_panel_ext,1,panel_ky_vtdr6115_dphy_cmd,1,1,0,0,0,0,0,0,0,0
find_panel_ext,0xaa9afc3e,STOCK_MODULE,mtk_panel_ext,1,mediatek_drm;mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd,3,3,0,0,0,0,0,0,0,0
flashlight_dev_register_by_device_id,0xe8fd8896,STOCK_MODULE,flashlight,1,aw36515;aw36518;aw36518_v2,3,3,0,0,0,0,0,0,0,0
flashlight_drvctrl,0x2e13eeba,STOCK_MODULE,flashlight,1,imgsensor,1,1,0,0,0,0,0,0,0,0
flashlight_kicker_pbm,0x8287fd03,STOCK_MODULE,flashlight,1,aw36515;aw36518;aw36518_v2,3,3,0,0,0,0,0,0,0,0
flashlight_pt_is_low,0xe39abd31,STOCK_MODULE,flashlight,1,aw36515,1,1,0,0,0,0,0,0,0,0
flt_ctrl_force_get,0x7a555f61,STOCK_MODULE,scheduler,1,mtk_c2ps,1,1,0,0,0,0,0,0,0,0
flt_ctrl_force_set,0x376b16ab,STOCK_MODULE,scheduler,1,mtk_c2ps,1,1,0,0,0,0,0,0,0,0
flt_get_cpu_util_hook,0x1a2a5056,STOCK_MODULE,cpufreq_sugov_ext,1,scheduler,1,1,0,0,0,0,0,0,0,0
flt_get_fpsgo_boosting,0x92588a78,STOCK_MODULE,cpufreq_sugov_ext,1,scheduler,1,1,0,0,0,0,0,0,0,0
flt_sched_get_cpu_group_util_eas_hook,0xd90f43c8,STOCK_MODULE,cpufreq_sugov_ext,1,scheduler,1,1,0,0,0,0,0,0,0,0
fmeter_set_ops,0xaca276a3,STOCK_MODULE,clk_common,1,clk_fmeter_mt6878,1,1,0,0,0,0,0,0,0,0
fpsgo_get_cmd_fp,0xebd8412d,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_get_fps_fp,0x3410366d,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_get_fstb_active_fp,0xecb67d01,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo;touch_boost,2,2,0,0,0,0,0,0,0,0
fpsgo_get_lr_pair_fp,0x03522510,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_get_pid_fp,0x65f4e8c4,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_main_trace,0x7c051004,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_acquire_fp,0xf0f156b6,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_bqid_fp,0xf7cb819f,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_buffer_quota_fp,0x815612c6,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_connect_fp,0xe5dbe114,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_fbt_is_boost_fp,0x20ba2e0b,STOCK_MODULE,cpufreq_sugov_ext,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_frame_hint_fp,0x2f67359f,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_qudeq_fp,0xf11fcc52,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_sbe_policy_fp,0xcd89a4fb,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_sbe_rescue_fp,0xb4f5e14d,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_swap_buffer_fp,0x1968478c,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_vsync_fp,0x43fc37b1,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_notify_vsync_period_fp,0x2b8dcd34,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_other2fstb_register_info_callback,0x4feb06a7,STOCK_MODULE,mtk_fpsgo,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
fpsgo_other2fstb_register_perf_callback,0xfef5f957,STOCK_MODULE,mtk_fpsgo,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
fpsgo_other2fstb_unregister_info_callback,0x18635084,STOCK_MODULE,mtk_fpsgo,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
fpsgo_other2fstb_unregister_perf_callback,0x89801245,STOCK_MODULE,mtk_fpsgo,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
fpsgo_rl_create_render_in_list_fp,0x330f3deb,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_rl_delete_render_info_fp,0xb6ee5d1a,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_set_last_quota_fp,0x39ba5d91,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_set_last_quota_fps_ori_fp,0x8e3c9c0f,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_set_last_target_t_fp,0xf6309e9c,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_set_rl_expected_l2q_us_fp,0x79ae2eb0,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_set_rl_l2q_enable_fp,0xbfed9edc,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
fpsgo_wait_fstb_active_fp,0xe7a77b8c,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo;touch_boost,2,2,0,0,0,0,0,0,0,0
free_candev,0x97d0a2dd,STOCK_MODULE,can_dev,1,slcan,1,1,0,0,0,0,0,0,0,0
freq_reg_info,0x69183dbc,STOCK_MODULE,cfg80211,1,mac80211,1,1,0,0,0,0,0,0,0,0
frs_data,0x03019bb0,STOCK_MODULE,thermal_interface,1,thermal_trace,1,1,0,0,0,0,0,0,0,0
fsm_get_entity,0xcfe6efed,STOCK_MODULE,ccci_md_all,1,ccci_fsm_scp,1,1,0,0,0,0,0,0,0,0
fstb_delete_render_info_fp,0xadbe369b,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fstb_event_buffer,0xac462a67,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fstb_event_buffer_size,0xf092ad6d,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fstb_filter_poll_enable,0xbb20b869,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fstb_get_logic_head_trace_event_fp,0x5ee98860,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fstb_get_target_fps_fp,0xdb903082,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
fstb_no_r_timer_enable,0x7a113186,STOCK_MODULE,mtk_fpsgo,1,fpsgo,1,1,0,0,0,0,0,0,0,0
ftrace_pwr_opp_v3,0x6fe1b58d,STOCK_MODULE,mtk_mmdvfs_ftrace,1,mtk_mmdvfs_debug,1,1,0,0,0,0,0,0,0,0
ftrace_record_opp_v1,0x04b39dae,STOCK_MODULE,mtk_mmdvfs_ftrace,1,mtk_mmdvfs_debug,1,1,0,0,0,0,0,0,0,0
ftrace_user_opp_v3,0x4f4564b1,STOCK_MODULE,mtk_mmdvfs_ftrace,1,mtk_mmdvfs_debug,1,1,0,0,0,0,0,0,0,0
ftrace_user_opp_v3_vcore,0x8c00a168,STOCK_MODULE,mtk_mmdvfs_ftrace,1,mtk_mmdvfs_debug,1,1,0,0,0,0,0,0,0,0
ftrace_user_opp_v3_vmm,0xb76794fa,STOCK_MODULE,mtk_mmdvfs_ftrace,1,mtk_mmdvfs_debug,1,1,0,0,0,0,0,0,0,0
fuelgauge_fw_version,0x8c280260,STOCK_MODULE,yft_devinfo,1,sh366003_fg,1,1,0,0,0,0,0,0,0,0
g_detail_log,0x808d3c5d,STOCK_MODULE,mediatek_drm,1,mediatek_drm_gateic;mediatek_drm_panel_drv,2,2,0,0,0,0,0,0,0,0
g_mobile_log,0x95eacc30,STOCK_MODULE,mediatek_drm,1,mediatek_drm_gateic;mediatek_drm_panel_drv;mtk_disp_sec,3,3,0,0,0,0,0,0,0,0
gbe_get_cmd_fp,0xc6c86451,STOCK_MODULE,mtk_perf_ioctl,1,mtk_fpsgo,1,1,0,0,0,0,0,0,0,0
gce_mminfra,0x4e6eb722,STOCK_MODULE,mtk_cmdq_drv_ext,1,cmdq_sec_drv;cmdq_test;mdp_drv_mt6878;mediatek_drm;mtk_imgsys_cmdq;mtk_mml,6,6,0,0,0,0,0,0,0,0
gce_shift_bit,0x99fd4b53,STOCK_MODULE,mtk_cmdq_drv_ext,1,cmdq_sec_drv;cmdq_test;mdp_drv_mt6878;mediatek_drm;mtk_imgsys_cmdq;mtk_mml,6,6,0,0,0,0,0,0,0,0
ged_dvfs_cal_gpu_utilization_ex_fp,0x1f1724b1,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_get_last_commit_idx,0xf591cac9,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_get_last_commit_stack_idx,0xa454238c,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_get_last_commit_top_idx,0x0ab3f4a2,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_get_real_oppfreq_num,0x40e882c3,STOCK_MODULE,ged,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
ged_dvfs_gpu_clock_switch_notify,0xcca965ad,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_gpu_freq_commit_fp,0xe4931974,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_gpu_freq_dual_commit_fp,0xc904191f,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_query_loading,0x5b5ad02a,STOCK_MODULE,ged,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
ged_dvfs_query_opp_cost,0x50b65b91,STOCK_MODULE,ged,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
ged_dvfs_query_power_state_time,0xc593883d,STOCK_MODULE,ged,1,mtk_mbraink,1,1,0,0,0,0,0,0,0,0
ged_dvfs_set_gpu_core_mask_fp,0xe76b433c,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_update_step_size,0x7cf81440,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_write_sysram_last_commit_dual,0x4938108a,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_write_sysram_last_commit_dual_test,0xf743f07c,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_write_sysram_last_commit_idx,0x71d75692,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_write_sysram_last_commit_idx_test,0xd9f56975,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
ged_dvfs_write_sysram_last_commit_stack_idx,0x8ea8a514,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
