swpm_arm_dsu_pmu_get_status	mtk_swpm_perf_arm_pmu	lib/modules/mtk-swpm-perf-arm-pmu.ko
swpm_arm_dsu_pmu_get_type	mtk_swpm_perf_arm_pmu	lib/modules/mtk-swpm-perf-arm-pmu.ko
swpm_arm_dsu_pmu_set_type	mtk_swpm_perf_arm_pmu	lib/modules/mtk-swpm-perf-arm-pmu.ko
swpm_arm_pmu_enable_all	mtk_swpm_perf_arm_pmu	lib/modules/mtk-swpm-perf-arm-pmu.ko
swpm_arm_pmu_get_idx	mtk_swpm_perf_arm_pmu	lib/modules/mtk-swpm-perf-arm-pmu.ko
swpm_arm_pmu_get_status	mtk_swpm_perf_arm_pmu	lib/modules/mtk-swpm-perf-arm-pmu.ko
tcpc_class	tcpc_class	lib/modules/tcpc_class.ko
tcpc_dev_get_by_name	tcpc_class	lib/modules/tcpc_class.ko
tcpc_device_irq_enable	tcpc_class	lib/modules/tcpc_class.ko
tcpc_device_register	tcpc_class	lib/modules/tcpc_class.ko
tcpc_device_unregister	tcpc_class	lib/modules/tcpc_class.ko
tcpc_get_dev_data	tcpc_class	lib/modules/tcpc_class.ko
tcpci_alert_status_clear	tcpc_class	lib/modules/tcpc_class.ko
tcpci_alert	tcpc_class	lib/modules/tcpc_class.ko
tcpci_alert_vendor_defined_handler	tcpc_class	lib/modules/tcpc_class.ko
tcpci_alert_wakeup	tcpc_class	lib/modules/tcpc_class.ko
tcpci_check_vbus_valid_from_ic	tcpc_class	lib/modules/tcpc_class.ko
tcpci_check_vsafe0v	tcpc_class	lib/modules/tcpc_class.ko
tcpci_disable_vbus_control	tcpc_class	lib/modules/tcpc_class.ko
tcpci_dp_attention	tcpc_class	lib/modules/tcpc_class.ko
tcpci_dp_configure	tcpc_class	lib/modules/tcpc_class.ko
tcpci_dp_notify_config_done	tcpc_class	lib/modules/tcpc_class.ko
tcpci_dp_notify_config_start	tcpc_class	lib/modules/tcpc_class.ko
tcpci_dp_notify_status_update_done	tcpc_class	lib/modules/tcpc_class.ko
tcpci_dp_status_update	tcpc_class	lib/modules/tcpc_class.ko
tcpci_enter_mode	tcpc_class	lib/modules/tcpc_class.ko
tcpci_exit_mode	tcpc_class	lib/modules/tcpc_class.ko
tcpci_fault_status_clear	tcpc_class	lib/modules/tcpc_class.ko
tcpci_get_alert_mask	tcpc_class	lib/modules/tcpc_class.ko
tcpci_get_alert_status_and_mask	tcpc_class	lib/modules/tcpc_class.ko
tcpci_get_cc	tcpc_class	lib/modules/tcpc_class.ko
tcpci_get_fault_status	tcpc_class	lib/modules/tcpc_class.ko
tcpci_get_message	tcpc_class	lib/modules/tcpc_class.ko
tcpci_get_power_status	tcpc_class	lib/modules/tcpc_class.ko
tcpci_get_vbus_voltage	tcpc_class	lib/modules/tcpc_class.ko
tcpci_init_alert_mask	tcpc_class	lib/modules/tcpc_class.ko
tcpci_init	tcpc_class	lib/modules/tcpc_class.ko
tcpci_is_plugged_in	tcpc_class	lib/modules/tcpc_class.ko
tcpci_lock_typec	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_alert	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_attachwait_state	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_cable_type	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_cc_hi	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_cvdm	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_fod_status	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_hard_reset_state	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_pd_mode	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_pd_state	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_ps_change	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_request_bat_info	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_role_swap	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_status	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_typec_otp	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_typec_state	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_vbus_short_cc_status	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_wait_new_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_wd0_state	tcpc_class	lib/modules/tcpc_class.ko
tcpci_notify_wd_status	tcpc_class	lib/modules/tcpc_class.ko
tcpci_protocol_reset	tcpc_class	lib/modules/tcpc_class.ko
tcpci_report_hpd_state	tcpc_class	lib/modules/tcpc_class.ko
tcpci_retransmit	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_alert_mask	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_auto_dischg_discnt	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_bist_test_mode	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_cc_hidet	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_cc	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_low_power_mode	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_msg_header	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_polarity	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_rx_enable	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_vbus_short_cc	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_vconn	tcpc_class	lib/modules/tcpc_class.ko
tcpci_set_water_protection	tcpc_class	lib/modules/tcpc_class.ko
tcpci_sink_vbus	tcpc_class	lib/modules/tcpc_class.ko
tcpci_source_vbus	tcpc_class	lib/modules/tcpc_class.ko
tcpci_transmit	tcpc_class	lib/modules/tcpc_class.ko
tcpci_unlock_typec	tcpc_class	lib/modules/tcpc_class.ko
tcpc_typec_error_recovery	tcpc_class	lib/modules/tcpc_class.ko
tcpc_typec_handle_ctd	tcpc_class	lib/modules/tcpc_class.ko
tcpc_typec_handle_fod	tcpc_class	lib/modules/tcpc_class.ko
tcpc_typec_handle_otp	tcpc_class	lib/modules/tcpc_class.ko
tcpc_typec_handle_wd	tcpc_class	lib/modules/tcpc_class.ko
tcpc_typec_is_act_as_sink_role	tcpc_class	lib/modules/tcpc_class.ko
tcpm_check_pd_attached	tcpc_class	lib/modules/tcpc_class.ko
tcpm_check_suspend_pending	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_bk_event_cb	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_dp_attention	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_dp_config	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_dp_status_update	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_alert	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_bist_cm2	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_cable_soft_reset	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_data_swap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_error_recovery	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_fast_swap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_bat_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_bat_status	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_country_code	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_country_info	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_mfrs_info	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_pps_status_raw	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_pps_status	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_revision	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_sink_cap_ext	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_sink_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_source_cap_ext	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_source_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_get_status	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_goto_min	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_hard_reset	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_power_swap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_request_ex	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_request	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_soft_reset	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_source_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_pd_vconn_swap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_send_custom_vdm	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_set_vconn_supply_mode	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_vdm_attention	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_vdm_discover_cable_id	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_vdm_discover_id	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_vdm_discover_modes	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_vdm_discover_svids	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_vdm_enter_mode	tcpc_class	lib/modules/tcpc_class.ko
tcpm_dpm_vdm_exit_mode	tcpc_class	lib/modules/tcpc_class.ko
tcpm_extract_power_cap_val	tcpc_class	lib/modules/tcpc_class.ko
tcpm_get_remote_power_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_cable_current	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_cable_inform	tcpc_class	lib/modules/tcpc_class.ko
