sha256	module_name	filename	locations	crc	symbol
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0xc473e973	of_find_node_by_name
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0x94a3f9c7	of_property_read_variable_u32_array
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0x3cfa4a11	of_property_count_elems_of_size
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0xb1d8e449	regmap_update_bits_base
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0x7436d39e	_dev_notice
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0xa571f6b0	__mutex_init
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0x0fa61621	platform_get_irq_byname_optional
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0x0570ef04	devm_request_threaded_irq
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0xc2c193d2	__stack_chk_fail
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0xd5977bfb	mutex_lock
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0xed55cabd	mutex_unlock
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0x8317ad7c	blocking_notifier_call_chain
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0x2971bc8d	regmap_write
012154006ea26048afb958202d54744ff53889dd7b408d0c59ca681a3edcd004	pmic_lvsys_notify	pmic_lvsys_notify.ko	vendor_boot_platform	0xea759d7f	module_layout
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0xb1d8e449	regmap_update_bits_base
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0xc3055d20	usleep_range_state
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0x894c433a	__platform_driver_register
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0xe1b15563	platform_driver_unregister
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0xd50f026e	devm_kmalloc
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0x100b434b	dev_get_regmap
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0xef3cb484	_dev_info
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0xa571f6b0	__mutex_init
0136628a3419d3c7d02274cb4056c343bd463cba7115eb1f19625d524402cfa9	mt6685_audclk	mt6685-audclk.ko	vendor_boot_platform	0xea759d7f	module_layout
