symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list
arch_timer_read_counter,0x75fb9062,KERNEL_OR_BUILTIN,,0,adsp;aee_aed;apusys;ccci_md_all;gpueb;mcupm;mediatek_drm;mtk_ccuv;mtk_vmm_isp71_regulator;mtk_vow;snd_soc_mt6878_afe;sspm_v3,12,12,0,1,0,0,1,1,1,1
arm64_use_ng_mappings,0xaf56600a,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;aee_aed;apu_top;apusys;atf_logger;bt_drv_6878;ccci_dpmaif;ccci_md_all;ccci_util_lib;clk_chk_mt6878;clk_common;cmdq_sec_drv;cmdq_test;conninfra;connscp;cpudvfs;cpufreq_sugov_ext;cpuqos_v3;emi;emi_fake_eng;fmradio_drv_connac2x;ged;gps_drv_dl_v051;gpueb;gz_virtio_mod;i2c_mt65xx;last_bus;log_store;mali_kbase_mt6878_r44;mcupm;mediatek_cpufreq_hw;mediatek_drm;met;mmqos_common;mrdump;mtk_aie;mtk_btcvsd;mtk_cam_isp7sp;mtk_cg_peak_power_throttling;mtk_cm_mgr_mt6878;mtk_cmdq_drv_ext;mtk_dpc;mtk_gpufreq_wrapper;mtk_imgsys_cmdq;mtk_lpm_dbg_common_v2;mtk_mmc;mtk_mmdvfs_debug;mtk_mminfra_debug;mtk_mminfra_imax;mtk_perf_common;mtk_scpsys;mtk_smi;mtk_uart_apdma;mtk_vmm_notifier;scheduler;scp;sspm_v3;system_heap;thermal_interface;tkcore;uarthub_drv;usb_offload;vcp;wlan_drv_gen4m_6878,65,65,0,1,1,0,1,1,1,1
arm_smccc_1_1_get_conduit,0x6d467b08,KERNEL_OR_BUILTIN,,0,ffa_v10,1,1,0,1,0,0,1,1,1,1
arm_smccc_1_2_hvc,0xea1c3e3a,KERNEL_OR_BUILTIN,,0,ffa_v10,1,1,0,1,0,0,1,1,1,1
arm_smccc_1_2_smc,0x3e79fb00,KERNEL_OR_BUILTIN,,0,ffa_v10,1,1,0,1,0,0,1,1,1,1
arm_smccc_get_version,0xe98f55f2,KERNEL_OR_BUILTIN,,0,ffa_v10,1,1,0,1,0,0,1,1,1,1
arp_tbl,0x228f026d,KERNEL_OR_BUILTIN,,0,mddp,1,1,0,1,0,0,1,1,1,1
async_schedule_node,0xf5f370e0,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1
atomic_notifier_call_chain,0xd3752c27,KERNEL_OR_BUILTIN,,0,clk_common;gz_trusty_mod;mtk_afe_external;mtk_swpm,4,4,0,1,0,0,1,1,1,1
atomic_notifier_chain_register,0x2b9997fb,KERNEL_OR_BUILTIN,,0,aee_aed;clk_common;gz_log_mod;gz_trusty_mod;mediatek_cpufreq_hw;mrdump;mtk_afe_external;mtk_dvfsrc_start;mtk_swpm,9,9,0,1,0,0,1,1,1,1
atomic_notifier_chain_unregister,0x7181db30,KERNEL_OR_BUILTIN,,0,clk_common;gz_log_mod;gz_trusty_mod;mrdump;mtk_afe_external;mtk_swpm,6,6,0,1,0,0,1,1,1,1
autoremove_wake_function,0xad73041f,KERNEL_OR_BUILTIN,,0,ccci_md_all;mddp;tkcore_drv,3,3,0,1,0,0,1,1,1,1
available_idle_cpu,0x2088e082,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;scheduler,2,2,0,1,0,0,0,0,1,1
balance_push_callback,0xa6209c0c,KERNEL_OR_BUILTIN,,0,scheduler,1,1,0,1,0,0,1,1,1,1
bcmp,0x263c3152,KERNEL_OR_BUILTIN,,0,bluetooth;bt_drv_6878;can_gw;ccmni;cfg80211;l2tp_core;mac80211;mediatek_drm;mtk_mml;nfc;slhc;snd_soc_tfa98xx;tipc;wlan_drv_gen4m_6878,14,15,0,1,1,0,1,1,1,1
bdev_end_io_acct,0xc633719c,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,0,0,1,1
bdev_start_io_acct,0xc3af13bf,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,0,0,1,1
bin2hex,0xd45cc6ca,KERNEL_OR_BUILTIN,,0,tipc,1,1,0,1,0,0,0,0,1,1
bio_end_io_acct_remapped,0xc797f514,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
bio_endio,0x4703fc89,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
bio_start_io_acct,0xf9eebc5c,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
bit_wait,0x16e297c3,KERNEL_OR_BUILTIN,,0,bluetooth,1,2,0,1,0,0,0,0,1,1
bit_wait_timeout,0x44bae227,KERNEL_OR_BUILTIN,,0,ccd_rpmsg;hci_uart,2,2,0,1,0,0,0,0,1,1
bitmap_alloc,0x020dbf27,KERNEL_OR_BUILTIN,,0,yft_gpio_keys,1,1,0,1,0,0,0,0,1,1
bitmap_find_free_region,0x63a7c28c,KERNEL_OR_BUILTIN,,0,apusys,1,1,0,1,0,0,1,1,1,1
bitmap_find_next_zero_area_off,0x64127b67,KERNEL_OR_BUILTIN,,0,apusys;mtu3,2,2,0,1,0,0,1,1,1,1
bitmap_free,0xca21ebd3,KERNEL_OR_BUILTIN,,0,apusys;mac80211;yft_gpio_keys,3,3,0,1,0,0,1,1,1,1
bitmap_from_arr32,0xf8d07858,KERNEL_OR_BUILTIN,,0,arm_dsu_pmu,1,1,0,1,0,0,1,1,1,1
bitmap_parse,0xb97220ff,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
bitmap_parselist,0x1b015d25,KERNEL_OR_BUILTIN,,0,yft_gpio_keys,1,1,0,0,0,0,0,0,0,0
bitmap_print_to_pagebuf,0xf474c21c,KERNEL_OR_BUILTIN,,0,arm_dsu_pmu,1,1,0,1,0,0,1,1,1,1
bitmap_release_region,0x574c2e74,KERNEL_OR_BUILTIN,,0,apusys,1,1,0,1,0,0,1,1,1,1
bitmap_zalloc,0x2688ec10,KERNEL_OR_BUILTIN,,0,apusys;mac80211;yft_gpio_keys,3,3,0,1,0,0,1,1,1,1
blk_mq_unique_tag,0xcfc4c418,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,0,0,1,1
blk_queue_flag_clear,0x6d17731d,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
blk_queue_flag_set,0xef5eec46,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod;zram,2,2,0,1,0,0,1,1,1,1
blk_queue_io_min,0xef31aabc,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
blk_queue_io_opt,0x675963b4,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
blk_queue_logical_block_size,0x973f30bd,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
blk_queue_max_discard_sectors,0x98abf96a,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
blk_queue_max_write_zeroes_sectors,0xea75ae35,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
blk_queue_physical_block_size,0x6e05674b,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1
blkdev_get_by_dev,0xcf384c1c,KERNEL_OR_BUILTIN,,0,mtk_wp,1,1,0,1,0,0,1,1,1,1
blkdev_put,0x786c891c,KERNEL_OR_BUILTIN,,0,mtk_wp,1,1,0,1,0,0,1,1,1,1
blocking_notifier_call_chain,0x8317ad7c,KERNEL_OR_BUILTIN,,0,adsp;apu_top;connadp;dbg_error_flag;gz_trusty_mod;leds_mtk;mdp_drv_mt6878;mmqos_common;mtk_disp_notify;mtk_dvfsrc;mtk_mmdvfs;mtk_qos;mtk_scpsys;mtk_ssc;pmic_lvsys_notify;scp;sensorhub;vcp,18,18,0,1,0,0,1,1,1,1
blocking_notifier_chain_register,0xbb0c86a5,KERNEL_OR_BUILTIN,,0,adsp;apu_top;connadp;dbg_error_flag;gz_trusty_mod;leds_mtk;mdp_drv_mt6878;mmqos_common;mtk_disp_notify;mtk_dvfsrc;mtk_mmdvfs;mtk_qos;mtk_scpsys;mtk_ssc;pmic_lvsys_notify;scp;sensorhub;vcp,18,18,0,1,0,0,1,1,1,1
blocking_notifier_chain_unregister,0x963aa2a9,KERNEL_OR_BUILTIN,,0,adsp;apu_top;connadp;gz_trusty_mod;leds_mtk;mdp_drv_mt6878;mmqos_common;mtk_disp_notify;mtk_dvfsrc;mtk_mmdvfs;mtk_qos;mtk_scpsys;mtk_ssc;pmic_lvsys_notify;scp;sensorhub;vcp,17,17,0,1,0,0,1,1,1,1
bpf_trace_run1,0xe6643531,KERNEL_OR_BUILTIN,,0,aee_aed;apu_top;apusys;cfg80211;cpuqos_v3;ged;ieee802154;l2tp_core;mac80211;mac802154;mali_kbase_mt6878_r44;mediatek_drm;mmqos_common;mtk_c2ps;mtk_cg_peak_power_throttling;mtk_cpu_power_throttling;mtk_fpsgo;mtk_gpu_power_throttling;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_lpm;mtk_mml;mtk_peak_power_budget;mtk_swpm_dbg_v6878;mtu3;powerhal_cpu_ctrl;scheduler;snd_soc_audiodsp_common;task_turbo;thermal_trace;timer_mediatek;touch_boost;xhci_mtk_hcd_v2,34,34,0,1,0,0,1,1,1,1
bpf_trace_run10,0xb2057ce2,KERNEL_OR_BUILTIN,,0,cfg80211;lpm_gov_MHSP,2,2,0,1,0,0,0,0,1,1
bpf_trace_run11,0x11d6a547,KERNEL_OR_BUILTIN,,0,apusys;scheduler,2,2,0,1,0,0,0,0,1,1
bpf_trace_run12,0x7e34c48d,KERNEL_OR_BUILTIN,,0,apusys;mtk_perf_common;scheduler,3,3,0,1,0,0,1,1,1,1
bpf_trace_run2,0xc4b28304,KERNEL_OR_BUILTIN,,0,apusys;blocktag;cfg80211;cpufreq_sugov_ext;cpuqos_v3;ged;ieee802154;imgsensor;l2tp_core;mac80211;mac802154;mali_kbase_mt6878_r44;mmqos_common;mtk_cam_isp7sp;mtk_cm_mgr_mt6878;mtk_cpu_power_throttling;mtk_gpu_power_throttling;mtk_icc_core;mtk_low_battery_throttling;mtk_mbox;mtk_mmdvfs_ftrace;mtk_perf_common;mtu3;scheduler;snd_soc_audiodsp_common;task_turbo;thermal_trace;ufs_mediatek_mod;uload_ind;usb_logger;xhci_mtk_hcd_v2,31,31,0,1,0,0,1,1,1,1
bpf_trace_run3,0x1f7600cb,KERNEL_OR_BUILTIN,,0,apusys;blocktag;cfg80211;cpufreq_sugov_ext;cpuqos_v3;ged;ieee802154;mac80211;mac802154;mali_kbase_mt6878_r44;mmqos_common;mtk_core_ctl;mtk_dvfsrc;mtk_mbox;mtk_perf_common;mtk_vmm_isp71_regulator;scheduler;snd_soc_audiodsp_common;task_turbo;tipc;trace_mmstat;ufs_mediatek_mod;xhci_mtk_hcd_v2,23,23,0,1,0,0,1,1,1,1
bpf_trace_run4,0xc7b92fda,KERNEL_OR_BUILTIN,,0,bt_drv_6878;cfg80211;cpufreq_sugov_ext;ged;ieee802154;mac80211;mac802154;mali_kbase_mt6878_r44;mtk_cam_isp7sp;mtk_perf_common;scheduler;snd_soc_audiodsp_common;task_turbo;thermal_trace;tipc,15,15,0,1,0,0,1,1,1,1
bpf_trace_run5,0x267d05bf,KERNEL_OR_BUILTIN,,0,apu_top;apusys;blocktag;cfg80211;cpufreq_sugov_ext;ged;mac80211;mali_kbase_mt6878_r44;mmqos_common;mtk_core_ctl;mtk_icc_core;mtk_perf_common;scheduler;snd_soc_audiodsp_common,14,14,0,1,0,0,1,1,1,1
bpf_trace_run6,0xa69c2a3c,KERNEL_OR_BUILTIN,,0,apusys;cfg80211;cpufreq_sugov_ext;cpuqos_v3;ged;mac80211;mali_kbase_mt6878_r44;scheduler,8,8,0,1,0,0,1,1,1,1
bpf_trace_run7,0xb5e91f0b,KERNEL_OR_BUILTIN,,0,apusys;cfg80211;cpufreq_sugov_ext;cpuqos_v3;mmqos_common;mtk_cam_isp7sp;scheduler,7,7,0,1,0,0,1,1,1,1
bpf_trace_run8,0x63b71df2,KERNEL_OR_BUILTIN,,0,cfg80211;mtk_cam_isp7sp;mtk_gpufreq_wrapper;scheduler,4,4,0,1,0,0,1,1,1,1
bpf_trace_run9,0x486596c9,KERNEL_OR_BUILTIN,,0,apusys;mmqos_common;mtk_cam_isp7sp;mtk_core_ctl;mtk_lpm;scheduler,6,6,0,1,0,0,1,1,1,1
build_skb,0xb7cab24f,KERNEL_OR_BUILTIN,,0,ccci_dpmaif;wlan_drv_gen4m_6878,2,2,0,1,0,0,1,1,1,1
bus_find_device,0x78729785,KERNEL_OR_BUILTIN,,0,ffa_v10,1,1,0,1,0,0,0,0,1,1
bus_for_each_dev,0x8963bd73,KERNEL_OR_BUILTIN,,0,ffa_v10,1,1,0,1,0,0,0,0,1,1
bus_register,0x289cfdfc,KERNEL_OR_BUILTIN,,0,ffa_v10;usbserial,2,2,0,1,0,0,1,1,1,1
bus_unregister,0xf469358a,KERNEL_OR_BUILTIN,,0,ffa_v10;usbserial,2,2,0,1,0,0,1,1,1,1
cache_line_size,0x605d5bfa,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;met,2,2,0,1,0,0,1,1,1,1
call_netdevice_notifiers,0x1264cbde,KERNEL_OR_BUILTIN,,0,8021q,1,1,0,1,0,0,0,0,1,1
call_rcu,0x28aa6a67,KERNEL_OR_BUILTIN,,0,can;can_bcm;can_gw;l2tp_ppp;mac80211;mac802154;tipc,7,7,0,1,1,0,0,0,1,1
cancel_delayed_work,0xda571594,KERNEL_OR_BUILTIN,,0,adsp;apusys;bluetooth;bt_drv_6878;c2k_usb;ccmni;cfg80211;hci_uart;mac80211;mdp_drv_mt6878;mtk_jpeg;mtk_mmc;mtk_pbm;sensorhub;snd_soc_tfa98xx;thermal_trace;tipc;xhci_mtk_hcd_v2,18,19,0,1,0,0,1,1,1,1
cancel_delayed_work_sync,0xf8beca97,KERNEL_OR_BUILTIN,,0,apu_top;apusys;aw883xx_driver;bluetooth;bt_drv_6878;can_dev;cdc_acm;cfg80211;focaltech_touch_spi_ft3680;mac80211;mali_kbase_mt6878_r44;met;mmqos_common;mt6375_charger;mtk_pbm;r8152;rfkill;snd_soc_tfa98xx;tcpc_class;tcpc_mt6375;thermal_trace;tipc;tmem_ffa;trace_mmstat;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2;yft_gpio_keys,27,28,0,1,0,0,1,1,1,1
cancel_work_sync,0xd969d6f4,KERNEL_OR_BUILTIN,,0,apusys;bluetooth;btsdio;cfg80211;focaltech_touch_spi_ft3680;hci_uart;hidp;mac80211;mali_kbase_mt6878_r44;mediatek_drm;mtk_cg_peak_power_throttling;nfc;regulator_vibrator;rfkill;tipc;usb_meta;usbnet;usbserial;wlan_drv_gen4m_6878,19,20,0,1,0,0,1,1,1,1
capable,0xc6cbbc89,KERNEL_OR_BUILTIN,,0,bluetooth;cdc_acm;ftdi_sio;hci_uart;hidp;ieee802154_socket;mali_kbase_mt6878_r44;nfc;r8152;rfcomm;rfkill;rtl8150;slcan;usbserial,14,15,0,1,1,0,0,0,1,1
cdc_parse_cdc_header,0x8ca5f80e,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_ether;cdc_ncm,3,3,0,1,0,0,0,0,1,1
cdev_add,0xf27a67e1,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;camera_dpe_isp7sp;camera_eeprom_v4l2;ccci_md_all;ccci_util_lib;connadp;connfem;conninfra;connscp;flashlight;fmradio_drv_connac2x;gps_drv_dl_v051;gps_pwr;gps_scp;gz_ipc_mod;mdp_drv_mt6878;microarray_fp_tee;mt6375_battery;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_mbraink;mtk_vcu;pda_drv_mt6878;rpmb_mtk;sec;teeperf;widevine_driver;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2,31,31,0,1,0,0,1,1,1,1
cdev_alloc,0x00198a28,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;flashlight;mdp_drv_mt6878;microarray_fp_tee;mt6375_battery;mtk_vcu;pda_drv_mt6878;widevine_driver,9,9,0,1,0,0,1,1,1,1
cdev_del,0x61ee3bf2,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;camera_dpe_isp7sp;ccci_util_lib;connadp;connfem;conninfra;connscp;flashlight;fmradio_drv_connac2x;gps_drv_dl_v051;gps_pwr;gps_scp;gz_ipc_mod;mdp_drv_mt6878;microarray_fp_tee;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_mbraink;mtk_vcu;pda_drv_mt6878;rpmb_mtk;sec;teeperf;widevine_driver;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2,28,28,0,1,0,0,1,1,1,1
cdev_init,0x7d3657fd,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;camera_dpe_isp7sp;camera_eeprom_v4l2;ccci_md_all;ccci_util_lib;connadp;connfem;conninfra;connscp;fmradio_drv_connac2x;gps_drv_dl_v051;gps_pwr;gps_scp;gz_ipc_mod;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_mbraink;pda_drv_mt6878;rpmb_mtk;sec;teeperf;widevine_driver;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2,26,26,0,1,0,0,1,1,1,1
cgroup_taskset_first,0xc815fe12,KERNEL_OR_BUILTIN,,0,cpuqos_v3;scheduler,2,2,0,1,0,0,1,1,1,1
cgroup_taskset_next,0xa23b7f66,KERNEL_OR_BUILTIN,,0,cpuqos_v3;scheduler,2,2,0,1,0,0,1,1,1,1
check_preempt_curr,0xd9ade0b0,KERNEL_OR_BUILTIN,,0,scheduler,1,1,0,1,0,0,1,1,1,1
class_create_file_ns,0x7f96615d,KERNEL_OR_BUILTIN,,0,aw883xx_driver;camera_eeprom_v4l2;extcon_mtk_usb;flashlight;panel_ky_vtdr6115_dphy_cmd;sc8571_charger;sh366003_fg;tcpc_class;yft_devinfo,9,9,0,0,0,0,0,0,0,0
class_destroy,0xd5fc0938,KERNEL_OR_BUILTIN,,0,adapter_class;apusys;bluetooth;bt_drv_6878;c2k_usb;camera_dpe_isp7sp;camera_eeprom_v4l2;charger_class;connadp;connfem;conninfra;connscp;extdev_io_class;flashlight;fmradio_drv_connac2x;gps_drv_dl_v051;gps_pwr;gps_scp;gz_ipc_mod;hf_manager;mdp_drv_mt6878;mt6369_accdet;mtk_ccd_remoteproc;mtk_cg_peak_power_throttling;mtk_charger_algorithm_class;mtk_hcp;mtk_vcu;panel_ky_vtdr6115_dphy_cmd;pda_drv_mt6878;ppp_generic;rpmb_mtk;sec;tcpc_class;teeperf;usb_meta;widevine_driver;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2;wwan,39,40,0,1,0,0,1,1,1,1
class_dev_iter_exit,0xa7641c7c,KERNEL_OR_BUILTIN,,0,nfc;wwan,2,2,0,1,0,0,0,0,1,1
class_dev_iter_init,0x067484d5,KERNEL_OR_BUILTIN,,0,nfc;wwan,2,2,0,1,0,0,0,0,1,1
class_dev_iter_next,0xafe8798f,KERNEL_OR_BUILTIN,,0,nfc;wwan,2,2,0,1,0,0,0,0,1,1
class_find_device,0x6af5a23e,KERNEL_OR_BUILTIN,,0,adapter_class;charger_class;ieee802154;mtk_charger_algorithm_class;nfc;rpmb;tcpc_class;tkcore;wwan,9,9,0,1,0,0,1,1,1,1
class_for_each_device,0x3e37109e,KERNEL_OR_BUILTIN,,0,ieee802154;tcpci_late_sync,2,2,0,1,0,0,1,1,1,1
class_remove_file_ns,0xe11eda7f,KERNEL_OR_BUILTIN,,0,aw883xx_driver;flashlight;yft_devinfo,3,3,0,0,0,0,0,0,0,0
class_unregister,0x69bef55d,KERNEL_OR_BUILTIN,,0,aw883xx_driver;cfg80211;ieee802154;mtk_mbraink;nfc;rfkill;rpmb;zram,8,8,0,1,0,0,1,1,1,1
clear_page,0x3d9ee9f0,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mali_mgm_mt6878_r44,2,2,0,1,0,0,1,1,1,1
clk_bulk_disable,0x479f7d4b,KERNEL_OR_BUILTIN,,0,apu_top;mtk_aie;mtk_imgsys_v4l2;mtk_jpeg;mtk_mmc;mtu3;phy_mtk_ufs;xhci_mtk_hcd_v2,8,8,0,1,0,0,1,1,1,1
clk_bulk_enable,0xc7a7e770,KERNEL_OR_BUILTIN,,0,apu_top;mtk_aie;mtk_imgsys_v4l2;mtk_jpeg;mtk_mmc;mtu3;phy_mtk_ufs;xhci_mtk_hcd_v2,8,8,0,1,0,0,1,1,1,1
clk_bulk_prepare,0xead5c8e5,KERNEL_OR_BUILTIN,,0,apu_top;mtk_aie;mtk_imgsys_v4l2;mtk_jpeg;mtk_mmc;mtu3;phy_mtk_ufs;xhci_mtk_hcd_v2,8,8,0,1,0,0,1,1,1,1
clk_bulk_put_all,0xa8caa845,KERNEL_OR_BUILTIN,,0,apu_top,1,1,0,1,0,0,1,1,1,1
clk_bulk_unprepare,0x63c08029,KERNEL_OR_BUILTIN,,0,apu_top;mtk_aie;mtk_imgsys_v4l2;mtk_jpeg;mtk_mmc;mtu3;phy_mtk_ufs;xhci_mtk_hcd_v2,8,8,0,1,0,0,1,1,1,1
clk_disable,0xb6e6d99d,KERNEL_OR_BUILTIN,,0,8250_mtk;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_fsm_scp;clk_common;clk_disable_unused;cmdq_sec_drv;cmdq_test;device_apc_common;hci_uart;i2c_mt65xx;imgsensor;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_cam_isp7sp;mtk_ccuv;mtk_cmdq_drv_ext;mtk_iommu;mtk_mmc;mtk_mmdvfs;mtk_mminfra_debug;mtk_mml;mtk_pmic_wrap;mtk_pwm;mtk_scpsys;mtk_smi;mtk_uart_apdma;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_isp71_regulator;pda_drv_mt6878;phy_mtk_xsphy;pwm_mtk_disp;scp;snd_soc_mt6878_afe;spi_mt65xx;spmi_mtk_pmif;tkcore;uarthub_drv;ufs_mediatek_mod;vcp,43,43,0,1,0,0,1,1,1,1
clk_divider_ops,0x8fd318d4,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,1,1,1,1
clk_enable,0x815588a6,KERNEL_OR_BUILTIN,,0,8250_mtk;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_fsm_scp;clk_bringup;clk_common;clk_disable_unused;cmdq_sec_drv;cmdq_test;device_apc_common;hci_uart;i2c_mt65xx;imgsensor;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_cam_isp7sp;mtk_ccuv;mtk_cmdq_drv_ext;mtk_iommu;mtk_mmc;mtk_mmdvfs;mtk_mminfra_debug;mtk_mml;mtk_pmic_wrap;mtk_pwm;mtk_scpsys;mtk_smi;mtk_uart_apdma;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_isp71_regulator;pda_drv_mt6878;phy_mtk_xsphy;pwm_mtk_disp;scp;snd_soc_mt6878_afe;spi_mt65xx;spmi_mtk_pmif;tkcore;uarthub_drv;ufs_mediatek_mod;vcp,44,44,0,1,0,0,1,1,1,1
clk_gate_ops,0xe056f714,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,1,1,1,1
clk_get,0x5d2bc299,KERNEL_OR_BUILTIN,,0,apu_top,1,1,0,1,0,0,1,1,1,1
clk_get_parent,0x63150e06,KERNEL_OR_BUILTIN,,0,clk_common;clk_disable_unused;mtk_mmc,3,3,0,1,0,0,1,1,1,1
clk_get_rate,0x556e4390,KERNEL_OR_BUILTIN,,0,8250_mtk;apu_top;i2c_mt65xx;mmqos_common;mtk_mmc;mtk_mmc_dbg;pwm_mtk_disp;spi_mt65xx;ufs_mediatek_mod,9,9,0,1,0,0,1,1,1,1
clk_hw_get_name,0x7e1ec924,KERNEL_OR_BUILTIN,,0,apu_top;clk_common,2,2,0,1,0,0,1,1,1,1
clk_hw_get_num_parents,0x0fc1ea2b,KERNEL_OR_BUILTIN,,0,apu_top;clk_common,2,2,0,1,0,0,1,1,1,1
clk_hw_get_parent,0x01ff9461,KERNEL_OR_BUILTIN,,0,apu_top;clk_common,2,2,0,1,0,0,1,1,1,1
clk_hw_get_parent_by_index,0x497af998,KERNEL_OR_BUILTIN,,0,apu_top;clk_common,2,2,0,1,0,0,1,1,1,1
clk_hw_get_parent_index,0xaf08cd8f,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,0,0,1,1
clk_hw_get_rate,0x73f4f415,KERNEL_OR_BUILTIN,,0,apu_top;clk_common,2,2,0,1,0,0,1,1,1,1
clk_hw_is_enabled,0x39c6bcf3,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,1,1,1,1
clk_hw_is_prepared,0x4d27d89b,KERNEL_OR_BUILTIN,,0,clk_common;clk_disable_unused,2,2,0,1,0,0,1,1,1,1
clk_hw_round_rate,0xb08b8340,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,0,0,1,1
clk_hw_set_parent,0x080f13e0,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,0,0,1,1
clk_is_match,0x8b149c36,KERNEL_OR_BUILTIN,,0,hci_uart,1,1,0,1,0,0,0,0,1,1
clk_mux_ops,0x2c68f124,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,1,1,1,1
clk_notifier_register,0x60091316,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,1,1,1,1
clk_prepare,0x7c9a7371,KERNEL_OR_BUILTIN,,0,8250_mtk;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_fsm_scp;clk_bringup;clk_common;clk_disable_unused;cmdq_sec_drv;cmdq_test;device_apc_common;hci_uart;i2c_mt65xx;imgsensor;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_cam_isp7sp;mtk_ccuv;mtk_cmdq_drv_ext;mtk_iommu;mtk_mmc;mtk_mmdvfs;mtk_mminfra_debug;mtk_mml;mtk_pmic_wrap;mtk_pwm;mtk_scpsys;mtk_smi;mtk_uart_apdma;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_isp71_regulator;pda_drv_mt6878;phy_mtk_xsphy;pwm_mtk_disp;scp;snd_soc_mt6878_afe;spi_mt65xx;spmi_mtk_pmif;tkcore;uarthub_drv;ufs_mediatek_mod;vcp,44,44,0,1,0,0,1,1,1,1
clk_put,0x2e1ca751,KERNEL_OR_BUILTIN,,0,apu_top;mali_kbase_mt6878_r44;mtk_cam_isp7sp,3,3,0,1,0,0,1,1,1,1
clk_register,0x2e6edf21,KERNEL_OR_BUILTIN,,0,clk_common;mtk_mmdvfs_v3,2,2,0,1,0,0,1,1,1,1
clk_register_composite,0xa7ee61bf,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,1,1,1,1
clk_register_divider_table,0xf1215e76,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,1,1,1,1
clk_register_fixed_factor,0x0f3e4115,KERNEL_OR_BUILTIN,,0,clk_common,1,1,0,1,0,0,1,1,1,1
